station_url,genre,name,images,image_urls
/radio/generic.jsp?sid=2614,Λαϊκά,Ράδιο Ρίζες ,"[{'path': 'full/e74cb1dcf392ebf19fe9e7ddcafff12cf269bb7c.jpg', 'checksum': '1b17504acab9f22de6d6cfb0e0642fe1', 'url': 'http://resources.live24.gr/resources/images/stations/6853e3d4-8b8e-4b2d-aade-b54627242e46.jpg'}]",http://resources.live24.gr/resources/images/stations/6853e3d4-8b8e-4b2d-aade-b54627242e46.jpg
/radio/generic.jsp?sid=1927,Παραδοσιακά Ελληνικά,Ράδιο Πρασιά ,"[{'path': 'full/a1cee5e7cd45f90dde59ba113f63f3bc04bf0c5d.jpg', 'checksum': 'c91dcf30fe0f3f356f678112b2886601', 'url': 'http://resources.live24.gr/resources/images/stations/3750a184-2f50-4fcb-ad32-a50a72ed6dbc.jpg'}]",http://resources.live24.gr/resources/images/stations/3750a184-2f50-4fcb-ad32-a50a72ed6dbc.jpg
/radio/generic.jsp?sid=2051,Θρησκευτική,Ράδιο Πατρίου Εορτολογίου ,"[{'path': 'full/fa3b56f646861cda9c216a11bf5053a612996f53.jpg', 'checksum': 'ae3f7355d1fbc1463c17b57366d55c7c', 'url': 'http://resources.live24.gr/resources/images/stations/95b31bbb-dbab-45b6-a40d-894b13b557e3.jpg'}]",http://resources.live24.gr/resources/images/stations/95b31bbb-dbab-45b6-a40d-894b13b557e3.jpg
/radio/generic.jsp?sid=2793,Διεθνής Μουσική,Ράδιο Παρεάκι ,"[{'path': 'full/1ed212e5066f8edb73fab52903abfea600519d7e.jpg', 'checksum': 'cf001b8b77ed1c69b63077f1f051e868', 'url': 'http://resources.live24.gr/resources/images/stations/07c458c5-383e-4248-be71-0d8fbdfb33b3.png'}]",http://resources.live24.gr/resources/images/stations/07c458c5-383e-4248-be71-0d8fbdfb33b3.png
/radio/generic.jsp?sid=2836,Λαϊκά,Ράδιο Παγασητικός ,"[{'path': 'full/7180f034dc1b35240b034ae46fb05ff7c1a9b846.jpg', 'checksum': '091272c6bb9895f3fb81c108fb73c439', 'url': 'http://resources.live24.gr/resources/images/stations/fa6f6847-5c64-429d-b00c-a07f906b837a.png'}]",http://resources.live24.gr/resources/images/stations/fa6f6847-5c64-429d-b00c-a07f906b837a.png
/radio/generic.jsp?sid=2898,Διεθνής Μουσική,Ράδιο Π.Ο.Φ.Π.Π ,"[{'path': 'full/34f660b7e424ae0f94869ce62e164c4db5bd287f.jpg', 'checksum': '252af4738b75899e736da9c6574b72f0', 'url': 'http://resources.live24.gr/resources/images/stations/39186f02-7e58-4e2b-9fbd-f69036accc5f.png'}]",http://resources.live24.gr/resources/images/stations/39186f02-7e58-4e2b-9fbd-f69036accc5f.png
/radio/generic.jsp?sid=3076,Λαϊκά,Ράδιο Οδύσσεια ,"[{'path': 'full/0781d11563ac77729071741aa9ef1caf4eef70f7.jpg', 'checksum': 'e86ca240066e68d935fd8a72cc100e60', 'url': 'http://resources.live24.gr/resources/images/stations/ef8e3433-4199-4ddf-9310-d9f4101aad5f.png'}]",http://resources.live24.gr/resources/images/stations/ef8e3433-4199-4ddf-9310-d9f4101aad5f.png
/radio/generic.jsp?sid=2561,Λαϊκά,Ράδιο Ξενύχτης FM ,"[{'path': 'full/b6cd072e48d7ca36ff72eaf22e0bbee6743828a3.jpg', 'checksum': '3e6fd4296ecb9b3d8a4d15a291b39ae9', 'url': 'http://resources.live24.gr/resources/images/stations/cfe234ac-d8b1-4c63-a01f-e77b83958ede.jpg'}]",http://resources.live24.gr/resources/images/stations/cfe234ac-d8b1-4c63-a01f-e77b83958ede.jpg
/radio/generic.jsp?sid=2933,Διάφορα Ελληνικά,Ράδιο Ξένος ,"[{'path': 'full/d04ebd517d2e4f5a1fe1298c35a8068dd0e7a710.jpg', 'checksum': 'a249d83e564e2d3a53d500fde8e1ff3f', 'url': 'http://resources.live24.gr/resources/images/stations/af481dda-fc45-449d-a492-8ca3daf298ec.jpg'}]",http://resources.live24.gr/resources/images/stations/af481dda-fc45-449d-a492-8ca3daf298ec.jpg
/radio/generic.jsp?sid=2245,Λαϊκά,Ράδιο Νότες ,"[{'path': 'full/e61d44850fdea9a59c65adce2933d2facd67d859.jpg', 'checksum': '08425a33834a92e7ff53e9c0563dcc07', 'url': 'http://resources.live24.gr/resources/images/stations/adacfcc2-2ed7-4732-8e05-f3a7fd8a0256.jpg'}]",http://resources.live24.gr/resources/images/stations/adacfcc2-2ed7-4732-8e05-f3a7fd8a0256.jpg
/radio/generic.jsp?sid=1648,Διάφορα Ελληνικά,Ράδιο Νοσταλγία ,"[{'path': 'full/5f6da6b0c9736925c841dec878f3b04bec33dff1.jpg', 'checksum': 'be0e16f45ca2f4b61e11a561a2f88c0d', 'url': 'http://resources.live24.gr/resources/images/stations/9f9a34ab-e4c4-4482-96fb-e4bd3abb4559.jpg'}]",http://resources.live24.gr/resources/images/stations/9f9a34ab-e4c4-4482-96fb-e4bd3abb4559.jpg
/radio/generic.jsp?sid=2272,Λαϊκά,Ράδιο Μύθος ,"[{'path': 'full/4498ddbdb188bfaa2c2dc6c7541495a3408502e0.jpg', 'checksum': '111cabf21a36d8eda615549ec183fa38', 'url': 'http://resources.live24.gr/resources/images/stations/f00a3755-2ece-42d3-93ba-5d81e24fde87.jpg'}]",http://resources.live24.gr/resources/images/stations/f00a3755-2ece-42d3-93ba-5d81e24fde87.jpg
/radio/generic.jsp?sid=2858,Λαϊκά,Ράδιο Μπουζούκι ,"[{'path': 'full/5a08bfb2bf547369d16976917b64592ea9506b9b.jpg', 'checksum': '6b87db00c44b53608596eaeba7bfee70', 'url': 'http://resources.live24.gr/resources/images/stations/e9132a31-bcb4-42dc-a002-b9b221fd2d1c.png'}]",http://resources.live24.gr/resources/images/stations/e9132a31-bcb4-42dc-a002-b9b221fd2d1c.png
/radio/generic.jsp?sid=1719,Διάφορα Ελληνικά,Ράδιο Μουσική Πύλη ,"[{'path': 'full/312c1537e6f8ca64dc0cd45bafcb56abe01006f0.jpg', 'checksum': '255680e201339c0bf5025400a90e2e58', 'url': 'http://resources.live24.gr/resources/images/stations/ae8f271b-9099-49a9-9741-6a3e5fd84b18.jpg'}]",http://resources.live24.gr/resources/images/stations/ae8f271b-9099-49a9-9741-6a3e5fd84b18.jpg
/radio/generic.jsp?sid=2985,Παραδοσιακά Ελληνικά,Ράδιο Μικρασιάτης ,"[{'path': 'full/67a7b8442a8acbf5ec59ae95ec2554aefe2206a7.jpg', 'checksum': '0a7e6a68c5c0a0290cf8cc55697d4db0', 'url': 'http://resources.live24.gr/resources/images/stations/1a13cdb4-d650-4031-a5f5-d277e53acc60.png'}]",http://resources.live24.gr/resources/images/stations/1a13cdb4-d650-4031-a5f5-d277e53acc60.png
/radio/generic.jsp?sid=2059,Θρησκευτική,Ράδιο Μετέωρα «O Ανάπαυσας» ,"[{'path': 'full/4b404ed16ce89aa7ac27d164fd2108351fe4ee5f.jpg', 'checksum': 'eea461dc181f4e65d53327bed75db0b7', 'url': 'http://resources.live24.gr/resources/images/stations/da7ee35c-34c2-45ba-bcf1-d0cfe853b47d.png'}]",http://resources.live24.gr/resources/images/stations/da7ee35c-34c2-45ba-bcf1-d0cfe853b47d.png
/radio/generic.jsp?sid=2346,Λαϊκά,Ράδιο Μελωδικός ,"[{'path': 'full/5853e9373800b9c8e776a10a342a2372750f5035.jpg', 'checksum': 'dd802b399429d7be57ad01b6eb11531d', 'url': 'http://resources.live24.gr/resources/images/stations/ea8fda52-e7dd-45fd-ae5f-92fde685b0b5.jpg'}]",http://resources.live24.gr/resources/images/stations/ea8fda52-e7dd-45fd-ae5f-92fde685b0b5.jpg
/radio/generic.jsp?sid=2447,Λαϊκά,Ράδιο Μελωδικός ,"[{'path': 'full/f583dec8a3d622ecd13ae9c1dac22d015ee2af45.jpg', 'checksum': 'a0062f95cd8a2fc4092268f72dcd92b0', 'url': 'http://resources.live24.gr/resources/images/stations/be9dbee2-1a2d-4e31-83b8-7dab55e776a0.jpg'}]",http://resources.live24.gr/resources/images/stations/be9dbee2-1a2d-4e31-83b8-7dab55e776a0.jpg
/radio/generic.jsp?sid=2974,Λαϊκά,Ράδιο Μαριάννα ,"[{'path': 'full/13db079c6556afedb3688b6f96b5f8be394f3156.jpg', 'checksum': '39fc7bfa23492c7a14b5cce589eb2a4d', 'url': 'http://resources.live24.gr/resources/images/stations/ff90fa5d-e34f-42c0-9b29-33dbc7329e27.png'}]",http://resources.live24.gr/resources/images/stations/ff90fa5d-e34f-42c0-9b29-33dbc7329e27.png
/radio/generic.jsp?sid=2938,Λαϊκά,Ράδιο Λάμψη ,"[{'path': 'full/f2aa60705d9fdd2eb6407e91d1c9dcfeb52649ae.jpg', 'checksum': 'c5c4a48dd3be9607ff71b3d2c0593213', 'url': 'http://resources.live24.gr/resources/images/stations/b6beb35c-afd9-47d8-87ec-c0caadbbd86a.png'}]",http://resources.live24.gr/resources/images/stations/b6beb35c-afd9-47d8-87ec-c0caadbbd86a.png
/radio/generic.jsp?sid=2873,Διεθνής Μουσική,Ράδιο Κύκλος ,"[{'path': 'full/c63f16589fc863b816c4ef5b12035926dd010663.jpg', 'checksum': '46cfef4b8dce2aa105ae1f95ab6fb192', 'url': 'http://resources.live24.gr/resources/images/stations/201b9dcc-c6d0-42fd-a62d-198b78761742.png'}]",http://resources.live24.gr/resources/images/stations/201b9dcc-c6d0-42fd-a62d-198b78761742.png
/radio/generic.jsp?sid=3090,Παραδοσιακά Ελληνικά,Ράδιο Κούρος .,"[{'path': 'full/3f2b2fff897af2946563067059ac10ebec37e6fd.jpg', 'checksum': 'a25c66841375435a70481d536670ac04', 'url': 'http://resources.live24.gr/resources/images/stations/30e023d3-e0bc-4ef4-9f2e-cf6acedf259d.jpg'}]",http://resources.live24.gr/resources/images/stations/30e023d3-e0bc-4ef4-9f2e-cf6acedf259d.jpg
/radio/generic.jsp?sid=2296,Διάφορα Ελληνικά,Ράδιο Κοντονής ,"[{'path': 'full/5d73ae50c39cdd2fd80c0fd4320cb2231b9ea59e.jpg', 'checksum': 'aafa10bc1b3bf692c1dd75f710ae2fb6', 'url': 'http://resources.live24.gr/resources/images/stations/24e8f039-e712-45bf-999f-3328eaf6db25.jpg'}]",http://resources.live24.gr/resources/images/stations/24e8f039-e712-45bf-999f-3328eaf6db25.jpg
/radio/generic.jsp?sid=2984,Διάφορα Ελληνικά,Ράδιο Κερατέα ,"[{'path': 'full/5208f714b0820d11059211ea9fb08eb55932e44c.jpg', 'checksum': '4e6214fb2d417d845b70a86084129ab6', 'url': 'http://resources.live24.gr/resources/images/stations/5f384731-9599-4134-b97d-44a395408d20.png'}]",http://resources.live24.gr/resources/images/stations/5f384731-9599-4134-b97d-44a395408d20.png
/radio/generic.jsp?sid=2925,Παραδοσιακά Ελληνικά,Ράδιο Κεμεντζετζής ,"[{'path': 'full/63afcf51de16f58f44bedd61888391280d56a248.jpg', 'checksum': '11ed6bf4390e1508afaaa86b496eb7dd', 'url': 'http://resources.live24.gr/resources/images/stations/8aeef6c6-3462-4abc-8ed1-f59053501fac.jpg'}]",http://resources.live24.gr/resources/images/stations/8aeef6c6-3462-4abc-8ed1-f59053501fac.jpg
/radio/generic.jsp?sid=3111,Διάφορα Ελληνικά,Ράδιο Καψουρομάγαζο ,"[{'path': 'full/511e3dc420a15e5cf12a551444b0f446a7794443.jpg', 'checksum': 'f8300499f1bc1015079ff2c834ea1ae0', 'url': 'http://resources.live24.gr/resources/images/stations/c43b0a6b-4d41-4d0d-9bb5-dba06522c52d.png'}]",http://resources.live24.gr/resources/images/stations/c43b0a6b-4d41-4d0d-9bb5-dba06522c52d.png
/radio/generic.jsp?sid=3044,Διεθνής Μουσική,Ράδιο Κατάρα ,"[{'path': 'full/88b8e155c665b99e4485c9dab0520bb870cf200d.jpg', 'checksum': 'e5bd1043b42132f3b775f730d152d9c2', 'url': 'http://resources.live24.gr/resources/images/stations/3420be89-a12f-4daf-94be-3f017b05ba5a.png'}]",http://resources.live24.gr/resources/images/stations/3420be89-a12f-4daf-94be-3f017b05ba5a.png
/radio/generic.jsp?sid=2589,Ελληνική Mainstream,Ράδιο Θύελλα ,"[{'path': 'full/0924c99ded9c8ae695850f51540eeb70ae579e7f.jpg', 'checksum': 'cae3aeaa49cc40ff1867c623f170957a', 'url': 'http://resources.live24.gr/resources/images/stations/bb4e542a-9ff2-4f01-9c5c-36e829d8dc35.png'}]",http://resources.live24.gr/resources/images/stations/bb4e542a-9ff2-4f01-9c5c-36e829d8dc35.png
/radio/generic.jsp?sid=2436,Ελληνική Mainstream,Ράδιο Επιθυμία ,"[{'path': 'full/639bf7fc66544bb69358e983ba955f64b4f01795.jpg', 'checksum': '8768998dd8f940812b0976ccee581b67', 'url': 'http://resources.live24.gr/resources/images/stations/d6aaa957-5421-4a33-abf6-af1325a48487.jpg'}]",http://resources.live24.gr/resources/images/stations/d6aaa957-5421-4a33-abf6-af1325a48487.jpg
/radio/generic.jsp?sid=2014,Λαϊκά,Ράδιο Έξαψη ,"[{'path': 'full/e4d8a995ae65c975c13429baaae74807fd16e40c.jpg', 'checksum': '90972676f35b81ee6b6a2b94ee59b238', 'url': 'http://resources.live24.gr/resources/images/stations/01210c0c-4c4a-46a0-bf51-3d5c440abdd4.png'}]",http://resources.live24.gr/resources/images/stations/01210c0c-4c4a-46a0-bf51-3d5c440abdd4.png
/radio/generic.jsp?sid=2300,Ελληνική Mainstream,Ράδιο Ένταση ,"[{'path': 'full/38304ef6eb526ec1e2263973781162e7ce9634ce.jpg', 'checksum': 'f0258bf06be6cca6c06879964e432ccd', 'url': 'http://resources.live24.gr/resources/images/stations/4fefbca8-7dd3-40f0-b9dc-840ecf97a5fb.jpg'}]",http://resources.live24.gr/resources/images/stations/4fefbca8-7dd3-40f0-b9dc-840ecf97a5fb.jpg
/radio/generic.jsp?sid=2379,'Εντεχνα,Ράδιο Έμμετρον ,"[{'path': 'full/1198fbeab7e578aeac5fcaecafae139812796938.jpg', 'checksum': '92febfcee82dce0a0c07cbc72f41e043', 'url': 'http://resources.live24.gr/resources/images/stations/4004da9a-edca-41de-ada4-91cfcdf5fbdc.png'}]",http://resources.live24.gr/resources/images/stations/4004da9a-edca-41de-ada4-91cfcdf5fbdc.png
/radio/generic.jsp?sid=2897,Διεθνής Μουσική,Ράδιο Ελλάδα ,"[{'path': 'full/b5afceab52035fb94e64e730a725afbd003949c8.jpg', 'checksum': 'd9ff015f6bde6a3095b59a66321e9419', 'url': 'http://resources.live24.gr/resources/images/stations/9ff5e128-7235-4ed9-b977-2c02cc0115dd.png'}]",http://resources.live24.gr/resources/images/stations/9ff5e128-7235-4ed9-b977-2c02cc0115dd.png
/radio/generic.jsp?sid=2841,Λαϊκά,Ράδιο Έκφραση ,"[{'path': 'full/5c2a3d48af206757dacb63296867358bb159bd77.jpg', 'checksum': 'af9df969c7b600a89eed6040a3946d6b', 'url': 'http://resources.live24.gr/resources/images/stations/2a272154-6141-4827-b9c3-5d7646c9dcae.jpg'}]",http://resources.live24.gr/resources/images/stations/2a272154-6141-4827-b9c3-5d7646c9dcae.jpg
/radio/generic.jsp?sid=2363,'Εντεχνα,Ράδιο Έκφραση ,"[{'path': 'full/03a32cef465815ad886d8cdb2fcc03a9ff4792fa.jpg', 'checksum': '87babba00b88262213bd67cc2303f75d', 'url': 'http://resources.live24.gr/resources/images/stations/dea4ff78-240a-4759-b925-4290adac6dec.jpg'}]",http://resources.live24.gr/resources/images/stations/dea4ff78-240a-4759-b925-4290adac6dec.jpg
/radio/generic.jsp?sid=2194,Διάφορα Ελληνικά,Ράδιο Ειρηνικός-Πυροτέχνημα ,"[{'path': 'full/052e4175181457145fd961e762b712c079c2c2db.jpg', 'checksum': 'e04e80004dcdcfdb86205b8915d7c2c1', 'url': 'http://resources.live24.gr/resources/images/stations/65ea9740-5163-42f6-aeb0-b7cd0d243670.jpg'}]",http://resources.live24.gr/resources/images/stations/65ea9740-5163-42f6-aeb0-b7cd0d243670.jpg
/radio/generic.jsp?sid=2223,Λαϊκά,Ράδιο Δίφωνο ,"[{'path': 'full/a5ab969caaada611e4ea2db791095365bd64ea34.jpg', 'checksum': 'b32ebfa2f69985db679fb887c6ae3352', 'url': 'http://resources.live24.gr/resources/images/stations/444b4f33-58ae-419b-b0db-3edf5abc7ce9.png'}]",http://resources.live24.gr/resources/images/stations/444b4f33-58ae-419b-b0db-3edf5abc7ce9.png
/radio/generic.jsp?sid=3099,Διάφορα Ελληνικά,Ράδιο Διδυμάκια ,"[{'path': 'full/28e72d24ca26fe6b2daa931c3db7e52ee23920dd.jpg', 'checksum': 'd1edac1e5f6bd5ef5c81dc2a8c39bd1e', 'url': 'http://resources.live24.gr/resources/images/stations/66cd8f34-b3bb-4000-99dc-7ed5305b8987.jpg'}]",http://resources.live24.gr/resources/images/stations/66cd8f34-b3bb-4000-99dc-7ed5305b8987.jpg
/radio/generic.jsp?sid=3026,Διάφορα Ελληνικά,Ράδιο Δίαυλος Έξι ,"[{'path': 'full/9917d0e029a58aa0f8c4f0b7b4855ff99671267a.jpg', 'checksum': '433a418a8dc60f594ef6938e869a9262', 'url': 'http://resources.live24.gr/resources/images/stations/85391b84-166e-4885-baa8-c2c22d257eb8.png'}]",http://resources.live24.gr/resources/images/stations/85391b84-166e-4885-baa8-c2c22d257eb8.png
/radio/generic.jsp?sid=2795,Λαϊκά,Ράδιο Διαίρεση ,"[{'path': 'full/c8d7e203b47a2285aeecde2a619ce6320aad1435.jpg', 'checksum': '343cf41d65dcbdfb3b941123fbfb122b', 'url': 'http://resources.live24.gr/resources/images/stations/82a22155-1cc9-4c5a-acd4-38394a2868c4.png'}]",http://resources.live24.gr/resources/images/stations/82a22155-1cc9-4c5a-acd4-38394a2868c4.png
/radio/generic.jsp?sid=3093,Παραδοσιακά Ελληνικά,Ράδιο Γλύκα ,"[{'path': 'full/684e9c9d0e3455e1876f049d48b78d916d4f39d7.jpg', 'checksum': '01c72cebdd3f0cd9037fadfdbdad4c6a', 'url': 'http://resources.live24.gr/resources/images/stations/fa1e0ae6-86c9-4c33-9aac-49e61bcb5145.png'}]",http://resources.live24.gr/resources/images/stations/fa1e0ae6-86c9-4c33-9aac-49e61bcb5145.png
/radio/generic.jsp?sid=1962,'Εντεχνα,Ράδιο Άργος ,"[{'path': 'full/943752c3d9787adace858ddd90c4bba857fc880e.jpg', 'checksum': 'e95e5503b16782dd56503e31abcb2121', 'url': 'http://resources.live24.gr/resources/images/stations/09da77f4-f17a-42fb-a56f-851d05db41bc.png'}]",http://resources.live24.gr/resources/images/stations/09da77f4-f17a-42fb-a56f-851d05db41bc.png
/radio/generic.jsp?sid=2810,Ροκ,Ράδιο Αποκόρωνας 365 ,"[{'path': 'full/624d7a5328d834cb6e191022cfd44b69027eeb5d.jpg', 'checksum': 'c911c0e84924a0dd40f4b874b42850e3', 'url': 'http://resources.live24.gr/resources/images/stations/ee2d0950-0483-4f4a-b50d-477a000b1c07.jpg'}]",http://resources.live24.gr/resources/images/stations/ee2d0950-0483-4f4a-b50d-477a000b1c07.jpg
/radio/generic.jsp?sid=3126,Διάφορα Ελληνικά,Ράδιο Άνεμος ,"[{'path': 'full/66ed6fce1e594106566f9b2837f234a779b9ae13.jpg', 'checksum': '40e637d3979fda82085cd98adbc7f5cd', 'url': 'http://resources.live24.gr/resources/images/stations/80b4c86c-d10b-4fe9-b05a-86e068a43b66.jpg'}]",http://resources.live24.gr/resources/images/stations/80b4c86c-d10b-4fe9-b05a-86e068a43b66.jpg
/radio/generic.jsp?sid=2282,Διεθνής Μουσική,Ράδιο Άνεμος ,"[{'path': 'full/4f33762044b3d9ff1a98f335df3b3470632a3043.jpg', 'checksum': 'a2122566d1f5b9b231fdd21b9f6924af', 'url': 'http://resources.live24.gr/resources/images/stations/7352a539-8f39-4aa1-8bc0-6bf7ffd14aa3.png'}]",http://resources.live24.gr/resources/images/stations/7352a539-8f39-4aa1-8bc0-6bf7ffd14aa3.png
/radio/generic.jsp?sid=2834,Λαϊκά,Ράδιο Ανάργυρος ,"[{'path': 'full/f2bfe709c12f23c1e87e7559e7c1fc79cfe88401.jpg', 'checksum': 'c37cdae7d17e3d4489acfa032d405c5a', 'url': 'http://resources.live24.gr/resources/images/stations/b44d8f8e-62b7-4535-a4b8-2f0cd782e490.png'}]",http://resources.live24.gr/resources/images/stations/b44d8f8e-62b7-4535-a4b8-2f0cd782e490.png
/radio/generic.jsp?sid=3013,Λαϊκά,Ράδιο Αναδρομές ,"[{'path': 'full/fcba96897f860777c2db3a5c9992fbd5b689cf90.jpg', 'checksum': '5240bb7410eadfac09c332feb6eb9ac3', 'url': 'http://resources.live24.gr/resources/images/stations/6c07b62d-0e0f-41f6-ac4b-0efb9d9c52b0.png'}]",http://resources.live24.gr/resources/images/stations/6c07b62d-0e0f-41f6-ac4b-0efb9d9c52b0.png
/radio/generic.jsp?sid=2961,Διεθνής Μουσική,Ράδιο Αιγιαλεία ,"[{'path': 'full/c0082886453f4b2a780b889a79c0daa83a4856c1.jpg', 'checksum': 'd6005bee751fae6edd9dc97610897fd5', 'url': 'http://resources.live24.gr/resources/images/stations/ee265871-6e68-4dfd-aa05-004e9d06bf39.A'}]",http://resources.live24.gr/resources/images/stations/ee265871-6e68-4dfd-aa05-004e9d06bf39.A
/radio/generic.jsp?sid=1689,Ειδήσεις / Αθλητικά,Ράδιο Αθήνα ,"[{'path': 'full/6550a2533b97ccb0564ee01d8d2bf8a717e4ddd7.jpg', 'checksum': 'e9b4aa04c5e54c753e58bbb45bd6586f', 'url': 'http://resources.live24.gr/resources/images/stations/ec9fd0eb-0524-44fd-af30-a4610112c078.png'}]",http://resources.live24.gr/resources/images/stations/ec9fd0eb-0524-44fd-af30-a4610112c078.png
/radio/generic.jsp?sid=250,Διάφορα Ελληνικά,Ράδιο Αγάπη 88.3,"[{'path': 'full/d9108b502bcf478f1bde31672e56ed1d4f9ada84.jpg', 'checksum': '42af48b231b7e70b59b670abf73cf71f', 'url': 'http://resources.live24.gr/resources/images/stations/c040aee4-b2db-4f34-8a3b-ae146a7b572b.png'}]",http://resources.live24.gr/resources/images/stations/c040aee4-b2db-4f34-8a3b-ae146a7b572b.png
/radio/generic.jsp?sid=3105,Διάφορα Ελληνικά,Ράδιο DjΜάικ ,"[{'path': 'full/7de7a47e73a0ec090bad783ad9383d4626f06d21.jpg', 'checksum': 'fb68c33ad6436bfbe26bba2c085fbd94', 'url': 'http://resources.live24.gr/resources/images/stations/d60b0bf8-cb8d-4e07-bcdd-a95db0a0e3bd.jpg'}]",http://resources.live24.gr/resources/images/stations/d60b0bf8-cb8d-4e07-bcdd-a95db0a0e3bd.jpg
